transaction_id,customer_id,transaction_date,amount,store_location
a95157c3-55c1-4033-8327-0c6c05ec0d30,6c6143c7-e702-4108-9094-141257675ba8,2022-04-26,2855.06,Pattaya
ba5e62fd-f202-4673-b027-e649475603ce,6b271071-e245-4f2e-b793-7b67be5e63b4,2023-09-10,3407.45,Phuket
34eec630-fd2b-4631-975c-d49d7d882949,79c263aa-4cb6-4f6d-9fe3-3b58c9e1d34e,2020-10-09,4064.25,Phuket
edd6b7db-113c-4d9a-bdeb-f1aef72d01d1,9b64a956-51fa-479b-8797-d9d039229c22,2023-02-16,1377.43,Bangkok
ace21f43-4fc2-4e68-8869-cd09d23ffc88,64b39aa0-cef2-4c82-9486-e982235c2b3f,2022-11-16,2478.98,Chiang Mai
bac3a1ba-e260-4f55-be0b-ad6c4ced6ca9,527a4c87-772b-42e5-a9ee-567ed9d20480,2022-04-20,3217.7,Bangkok
e0cd0ec0-692b-4d57-96a9-76fa6271f42b,a095843a-794f-4861-b383-51a6328be58e,2020-12-19,2293.42,Chiang Mai
e3176263-252c-4f3b-8859-529d0fd7634f,112a7058-71d2-477e-a2a4-a824912d874b,2022-03-20,4390.55,Khon Kaen
c16748a6-5f99-494e-9e50-2e82d644999a,bcd61313-c6e9-4526-a87b-81ff06ff9170,2022-11-19,3919.8,Bangkok
941282f9-0fb2-4670-bee8-0767a710611f,a8b78aaa-48dc-4aac-aca7-b809b7e71dcf,2021-01-31,4844.45,Khon Kaen
de1e153c-90b3-4111-af07-bc007269c544,a50ac21e-1ac4-4c86-92ab-412074cc4a74,2020-07-01,733.16,Khon Kaen
973114e1-5ff2-4626-8c30-da177defd685,804d5e04-5d9a-4ce7-8851-3bed61a939b0,2023-08-22,4756.36,Bangkok
d737170a-f8f6-4364-9ab4-e12a809021e8,3f846198-f2ff-4261-9231-4d12eef38d4e,2023-02-15,1958.02,Pattaya
fcd706fd-d514-43f6-8b9c-d2b58e2d6500,e32454df-ba55-4b9c-8439-41a1ee31a565,2022-12-27,1828.23,Khon Kaen
eeb3587d-238c-49a7-bf27-c2ab3d137929,a8a73425-6d5b-4532-8964-a0513b757c52,2022-05-14,3309.16,Khon Kaen
63bd6cc9-c15a-44ba-a1e6-7ae8feeb1fa2,fa35b2bc-4478-4846-8a02-8cca60067bb1,2020-05-19,1874.28,Chiang Mai
6f026153-3c9f-45a9-a7c5-e69243c67073,6c499a3d-d1db-40f6-96dc-d45be7cf88ab,2022-07-04,4206.93,Phuket
a5b17a48-caf0-40b8-a166-502a42cee9b9,b317d20c-cee2-4443-a572-3eb76077fb50,2021-10-22,3617.32,Pattaya
729899cd-3a67-4c25-aad5-97a1e7eec262,3f846198-f2ff-4261-9231-4d12eef38d4e,2023-05-20,890.88,Pattaya
b957f4a0-937a-437f-8d72-92ec971a3c67,cd7601b3-85c7-4ebd-ab3d-610c18b1fbac,2023-04-24,2125.64,Khon Kaen
7fd8b012-27a3-4c48-b68c-dc6ff57b3d38,e772a4ad-1782-4ab8-a260-8702985f09b3,2022-07-19,1318.65,Bangkok
82f37862-a616-406a-941f-ef9b02925d22,1ab4ab8c-6b5e-419a-9240-dfbd62312147,2022-08-04,4242.86,Khon Kaen
d0b01507-612b-4678-bf19-b98765ed9cbd,66170139-d736-419f-8e69-0f0fbc3ae403,2020-08-08,2557.35,Phuket
0f42f948-ea77-4fba-95fe-ed48dd09c6e7,a81ed459-f86e-48e1-97b7-e7de50505c03,2022-11-08,869.03,Pattaya
683ed172-1556-41dd-9204-2a3210230b98,4d772372-9716-48bc-8051-78d0f2a2e608,2022-01-15,1227.03,Chiang Mai
5ea177b6-2e62-44f7-b245-6b29dfdd2ba5,925894ed-afa4-4b25-b873-4cb9757d1d33,2023-07-09,1435.05,Bangkok
0edbbf2a-d287-4c38-98dd-76c91d5d738e,54ae4c01-3252-499f-8903-b919d1f7fcff,2020-11-18,3941.86,Phuket
e3ae58d9-9ec1-4281-ba13-a49a71574466,5d30e9ef-52b6-454e-b7b9-5f15d3e3379e,2022-10-19,4109.65,Pattaya
19083804-b85d-41c3-ae02-3f7c930777ae,736a9f85-114a-41e2-b87a-57b5b4548fb8,2024-04-24,516.09,Bangkok
49140af3-993d-47f4-8eda-057d5b2ee973,d58c80b3-f627-49c3-8b14-9acb5234bc3a,2020-10-11,3638.35,Phuket
2f73f950-09ce-455d-8c05-8396b9f6fbde,804d5e04-5d9a-4ce7-8851-3bed61a939b0,2022-07-05,172.23,Khon Kaen
e52ff1a5-8a23-4fc6-a0ac-4a21e82cb6ba,eca124ef-b8c2-4f0d-b51c-7cb532725f6a,2023-07-19,4602.98,Bangkok
83301931-3cf2-4291-9f23-d70c9c93c9ae,72317bc2-7c72-4bea-baf9-9f102285dc98,2021-06-13,2982.16,Phuket
05b9350c-73ab-4bdd-a258-bd5283ad259e,a7513edd-2a63-47d2-bcaf-9651ca6a6a2d,2020-05-24,4174.21,Pattaya
6328fc83-675f-49f7-b705-fb7132bdc9fe,372e956d-3bc4-47e7-9fd7-229f8e188f52,2020-12-16,1686.26,Khon Kaen
847c60e7-d902-40fa-bec7-932aa83c3ac4,03767e36-b0bb-4052-98fb-0ef7c7081f82,2024-03-11,214.82,Pattaya
7a019ffd-e141-465a-8e47-ec73e7020bbc,180a43d2-13ed-4d50-9087-0a485f3be14b,2021-01-25,1093.07,Pattaya
3841bbd3-dde3-4802-8e9f-fef29f31327b,c00d3c45-3a19-4c63-8c8f-fac526dd2f41,2023-01-17,3314.65,Phuket
295ce017-c77d-4fea-a4c8-1dabf6663692,8b648073-ee6d-4127-8da9-94b0b58f0682,2023-07-20,1527.07,Bangkok
4fad02f4-6fb3-48b3-8552-bd411447a17d,e78cb679-31be-46e3-9a69-fa1e4dbda8c4,2021-04-21,4837.74,Khon Kaen
86a3609b-b662-4232-8f6c-92b767229f7c,728deea9-927d-4a7d-9acc-21717bc2ee9d,2022-02-07,2468.41,Khon Kaen
bef6a081-7c5e-4d7d-824c-0ae910434efc,78147d4c-3895-4408-b9bc-af2777b04656,2021-05-19,1298.61,Bangkok
c449044b-019b-4b75-becd-836e90988542,85c7da8b-adab-42f0-80e3-965d127016fc,2023-07-09,3665.03,Pattaya
cf08fd7e-89ef-40c7-bb8f-456d2131f207,65e0fe5c-5a69-4147-9dcc-bd8c1df81417,2024-03-25,2778.25,Bangkok
99640e66-a1e2-4b8d-83e7-7b5ef8b55292,1e70a5fa-454f-49a0-a669-4492b90bc6a9,2020-08-16,1197.9,Bangkok
b0f17fe7-6da6-4c0e-a7bf-ad05a4749325,d759b3e5-e15c-4d0a-b4ae-cd384e6ef2e9,2021-11-14,3878.91,Phuket
6d841689-16cc-4450-8f02-5f34f5c89b89,0c51287b-2426-436a-9184-c8e2b07aa3ff,2022-05-05,2436.35,Bangkok
1c010d20-4e35-4901-9166-e1be8aa8b2a2,136cb431-a93a-4304-8bd8-99bd300b4fa3,2022-06-05,1621.99,Chiang Mai
23bf2034-ed24-4f5f-a5a7-ffe13a49f6e6,615a2808-466d-4d2e-9388-24f801d24472,2021-08-03,3186.58,Bangkok
cfe0996b-68cc-43bf-9b11-ecfb2470ead1,06333c5f-21f6-4acb-8af6-07bc4b0d9d6e,2020-09-30,2848.34,Chiang Mai
20230f4b-d62c-4192-9bab-591c9ce95021,45f843fe-4eb8-4f79-83e6-6d149e446113,2023-07-19,4716.26,Khon Kaen
156314f7-5726-4a02-ba1c-2ab13a449804,503a8ba8-1d04-4794-960b-8c2a9a921d3a,2020-12-24,511.06,Phuket
f9a57b02-db64-430b-a692-7bc590659703,da55cacb-6e5a-4a14-9ae6-08aa272c5bef,2022-11-15,4206.54,Khon Kaen
23b403cc-4e2c-4e90-b965-20daeb1a19ed,efd2582f-72b5-4e54-9fd5-6b27551dc7b2,2022-03-20,4214.29,Chiang Mai
6c810505-ade5-4d55-88d4-e15d5e69f3ef,168286bc-cb8e-4f09-933b-a7cae8169f03,2024-01-16,3860.3,Pattaya
7d53e582-ad21-4a30-bfef-b4b5f94ea68d,e4152f17-1c0a-42ed-b675-fd926340533a,2021-09-26,1626.13,Pattaya
b05ba189-c2c1-42d9-b565-4ec42fc32018,bbe321df-8c30-44bf-b159-deecb98f0948,2024-04-14,838.0,Pattaya
6acef1e4-c2a3-4ff7-975b-3a606f8ebc27,8e2a4e2d-3ea6-4d1d-bbf1-513b4f0de71a,2024-04-13,2870.03,Phuket
96b54644-3172-478a-99a3-83c185de72ec,3a002b16-d455-4668-9489-5bad4ad139c7,2021-12-28,127.3,Chiang Mai
480433d4-853a-45bb-9890-3af156cbfd3d,f9c4d662-3bc4-4966-85d6-c29400639629,2021-07-26,2855.81,Phuket
42a00bb0-bc46-4a58-86cc-17eba561ebb0,17f8ef0e-2753-4744-92ac-d3a6dfabaa0e,2023-05-28,2549.1,Chiang Mai
5c21006d-adbb-45e5-a888-20b1b4123114,b48c3a7c-0cc1-40af-8182-1e9102bf749b,2022-02-26,2360.72,Phuket
6fb8eac6-6f95-4863-8da4-56f22d36c8e7,54d9760d-e478-4674-9102-925568877c92,2022-05-24,2818.56,Bangkok
eb4a97a2-ab01-49fc-a069-8448e1c7e3ac,c1f7bc0d-21fe-4cc2-a0ec-79eaec196b66,2022-06-10,614.71,Bangkok
66cf3fc4-03c7-4686-be83-5970fb5dfcb9,8b648073-ee6d-4127-8da9-94b0b58f0682,2021-07-01,723.68,Bangkok
e190eb76-e2d4-478c-b7b7-cce946b95c26,5b23856a-17e5-4f19-a7e8-18016271dd6b,2024-04-20,2647.7,Bangkok
1c43705a-f34a-4261-8490-54f9a740a5cd,43648b98-137e-4803-a2c2-b77d5b514855,2020-10-30,1067.1,Bangkok
196e0ab6-9b5b-46c8-baa5-4a5a77993af0,87eabe6c-850a-4ad5-b743-a4d18026daa8,2020-08-01,4438.96,Phuket
edaa8bd5-8c42-44d5-a630-fc3533d88466,c304d182-c3ad-4d02-9dd2-41a1b8687584,2021-12-25,3168.21,Khon Kaen
d1973058-9043-4ddb-9927-3c0e8fabd420,eaaec5e4-bb0c-4e49-9def-9f669a4b201e,2021-01-08,785.34,Khon Kaen
854581d2-42b9-43af-8f60-e61e78886d31,d9e8a52e-3bc5-4349-bc7f-fe55403f28b0,2021-08-21,2057.09,Pattaya
da47bab1-4e5f-4337-b5be-82c9bf288e50,2853616d-c6ce-45c1-953f-a3f9a1e14724,2020-06-20,2233.85,Pattaya
e66b766b-d559-48ea-9d93-a96f0dafba5a,777e6ae8-4c1c-4320-b31a-1fbf7e7a6421,2021-09-27,4617.65,Pattaya
439ea640-dcf0-409a-a15b-8d2325ccb019,71abac42-c22a-4f1d-9739-173475145309,2021-07-07,1679.69,Pattaya
9e580d90-b555-42aa-b6b7-8d603156ce64,4a7317a2-fe06-4227-bc09-f0b57ed96483,2023-11-07,3286.08,Chiang Mai
7cdf5e26-6007-432d-9ffe-c76e400e9575,11cfc481-b0f9-41a3-abc2-c053e555d570,2021-11-21,2663.93,Chiang Mai
b96c68d0-573f-4bb2-b3ff-35348b057ee9,574e7407-f4c4-438a-a38d-f868a02e8355,2021-12-25,3108.6,Pattaya
3af1a43c-dd21-4bc8-a11a-2a611f3b8833,cc332808-4379-478f-9473-b9ad6f1cbf44,2021-03-18,3062.14,Phuket
2c3ed6c4-3589-42d4-a408-3ad1c926927b,bfa1380c-f3f7-4d2f-894d-397d7a6ca493,2022-10-12,1132.02,Pattaya
f522f158-f344-481d-bfd3-5ce85ff3c78d,fdb3d4f8-ff4b-4ba7-a21a-0219d43d742a,2024-01-16,3759.14,Chiang Mai
86ca34d0-fff9-4cc7-bd49-24fbb268bd35,40c4a9f4-9169-49cd-8ce6-6398c97d2db5,2023-12-11,2669.45,Phuket
a70ace8b-0fdf-4db4-b624-b33990e3ae53,1a91f473-6bd2-48fb-9ad9-5247d13d4ad0,2022-07-16,1656.67,Chiang Mai
1c6d0bcd-860e-43e8-999c-7103caa1b68e,d8cc0371-386c-41b4-939a-bf945acb4b0d,2021-06-15,2405.42,Bangkok
8e3be5c6-30e2-47dd-b8e3-84af33ea2a95,d6bdb8b7-a499-4716-916f-4785535d46fd,2024-04-24,3537.18,Chiang Mai
5ba30458-a8db-4ba1-89ab-8c39496cad5a,25b0f5b6-a6e0-4e69-be80-a87cc53d840b,2023-11-22,559.85,Phuket
8c833f97-21bb-4ace-85e4-d7f85c47aae6,cd7601b3-85c7-4ebd-ab3d-610c18b1fbac,2022-09-07,564.1,Khon Kaen
ac0126c4-5114-463a-88f7-8a03e67d14be,2e990a60-453c-40be-b58f-48c1187ea640,2020-08-25,3012.83,Bangkok
f2e9d163-063e-41fc-9800-4e1398499261,db65401f-87c8-432e-80d3-074661da46fa,2023-06-17,3218.08,Chiang Mai
54226dcd-9261-4506-b204-b63c9bdcc510,363a946a-d48f-404e-80cc-a10f8b262778,2023-05-02,3181.23,Chiang Mai
dadcfc2a-adc0-4eab-bb89-5fcf292748b7,b2863351-a069-4e3a-aa71-b2ee0e3f1e78,2021-10-02,1492.52,Phuket
6e3739e3-f1b3-44ea-af8c-4f41a6c22cfd,86b543a9-2ec1-4233-86e9-e934fb765d3e,2023-11-18,3673.68,Pattaya
ce8035fb-c511-46b7-b63c-e013fc24b8a8,5895bbfc-a899-408d-aaa6-635141a22378,2024-04-05,3858.25,Pattaya
0008a4c7-a173-4791-8f50-d8616fbb176f,67aa134d-0ee6-474b-a920-65a4ddf50d7a,2020-11-03,2750.98,Chiang Mai
58d73e66-864f-4736-9935-f8911fe8a646,e70f8bb9-f3cc-4b59-92f2-f9561ec0d62b,2021-01-11,3003.93,Bangkok
282e8e8e-25b9-444c-8222-ffd2bac3ec2d,0400e986-7569-40a6-a91d-7754389ff4ad,2020-06-24,1160.56,Chiang Mai
c977ba39-3718-4405-81a9-3f4b0916a3d8,7763e03b-fb9e-4ed6-b4f3-4d9d963f1d01,2023-09-04,2861.93,Chiang Mai
af22d772-a55e-43e9-bfc2-4f7d8eab1a4e,c745434a-bdb0-45d9-8b17-e25fdaa67238,2021-02-04,2659.36,Phuket
d68c28e8-4c5a-487e-af96-74958da79198,cd7601b3-85c7-4ebd-ab3d-610c18b1fbac,2020-06-04,2920.71,Khon Kaen
8b6a5f6a-1701-4e5a-b6c4-7e72b7c90f62,eca124ef-b8c2-4f0d-b51c-7cb532725f6a,2021-01-05,1458.46,Khon Kaen
927f947d-cb1b-45fb-81e5-e567b9872b59,fa9e257f-b985-4a0c-8829-50d66453e74a,2020-11-29,4555.23,Chiang Mai
ebeae382-0366-42e1-a223-d0aa03d3be0f,bfc4fde9-8e0f-4693-a8e4-9cb877625cfc,2021-06-24,113.09,Chiang Mai
3b754997-d0f7-4c08-adc1-7bd220b9c1f4,c86a5ed8-2cb0-4b27-ab18-1180ecd72059,2022-05-06,547.56,Khon Kaen
dc4f6a28-67f7-4767-aff5-02d603e666fe,5f1c73db-1778-44f5-8b0d-6f20fc68186f,2021-08-24,802.33,Phuket
1633db35-506d-4d70-97ae-2b622bff0139,55f91eb3-60d1-45cd-9c1b-8f867f82c4e0,2022-02-20,101.21,Bangkok
5e7ecbad-7194-4024-bdca-d3a0a53f26c9,6f686032-6007-42a0-9699-85078b5439e9,2022-07-18,4852.23,Chiang Mai
8f9721a0-cd9b-413e-9d3b-fba0e29b743c,aeba15a8-d1ce-48f6-8d18-b3a9ac1fa60b,2024-04-19,4055.45,Phuket
a42bae57-aaa8-4a19-8619-463eb3711409,5cc43aa4-7c4c-4dbb-815a-1444e92f0bbb,2020-09-20,2411.28,Pattaya
86146133-9e38-492d-9865-a3312aca3fd6,02e8a52a-661a-462e-891b-6353dbc1a955,2023-05-06,3824.04,Chiang Mai
4a4cfb43-84e8-4744-ab69-865e36a5b66f,a3288113-d3d2-4aca-ac9b-aa1d219fa2af,2020-07-07,2026.91,Phuket
6af5f583-73cc-47d6-b0e1-cb772ff5a1e5,48fc320d-638a-42af-9acc-9b4089ff951e,2020-07-14,2424.94,Pattaya
3fd770c6-adf6-467c-b8c6-180aa4db7a95,4db09453-f5dd-4cde-9119-c8964d8904e8,2023-09-18,2657.73,Khon Kaen
99db4faa-b6f6-4fc9-975a-55482890ca9d,148776bf-d084-4d45-b407-15e1b42fccfd,2020-12-12,4428.1,Chiang Mai
ea20de0e-a914-41fc-808b-2889acd0d2f2,9873b7de-a923-4de9-b1a1-673c8efae550,2021-06-10,913.97,Pattaya
b18f6ecd-8753-4e7b-a4dc-389c40a5c196,7719322f-65d6-43bd-a442-bc663358d2a0,2023-02-28,800.13,Phuket
e0724a0a-8c87-4837-9674-197735f48716,a3288113-d3d2-4aca-ac9b-aa1d219fa2af,2021-10-05,2264.07,Pattaya
4e6c6f1f-a2e7-46a6-853c-49a25b643cb3,44bc646c-7885-4d00-a810-5072bfbcaed3,2023-08-11,689.18,Phuket
f2786579-d64c-48fb-88fb-ca2d6e0b3252,836c76ec-5c61-4a3a-ad9d-e571f882a0cc,2020-05-07,1806.08,Bangkok
ec48fb21-9664-4024-9892-ed710f69046f,786aaf30-ddd3-49ea-810a-122092a5934d,2022-11-28,1891.87,Phuket
4392b2ff-d32f-4401-9106-46da80bf58fe,fb8de471-e583-4dfd-b7e6-fc9e75cec3ce,2021-07-26,3383.19,Phuket
f445033b-4d85-47bb-b6fb-a88b81fc568e,2cdc3d50-871a-4c12-9ed3-2097eaa0e0eb,2024-04-18,3123.17,Chiang Mai
c4535a9d-d88d-4635-9faa-a146168b08fe,57aca210-885e-4542-8b46-4ff689bac8ed,2023-02-14,1933.61,Bangkok
fc68599a-28f2-4ce6-b124-dae732095ba5,42a7661c-e56b-4d72-9278-3147d6f4e8c5,2022-09-29,2266.19,Khon Kaen
5118ae3f-b108-41ce-bb75-eb148ee63e60,a7513edd-2a63-47d2-bcaf-9651ca6a6a2d,2023-02-05,127.51,Pattaya
f2590e21-cebf-4f22-b839-7a7761c1ca29,a50ac21e-1ac4-4c86-92ab-412074cc4a74,2020-07-02,561.13,Pattaya
74f023ff-8861-4467-80ea-55dc27276558,d9510d09-e17f-43e0-83cb-711af3f08557,2022-10-17,1343.43,Bangkok
fd407bfb-91e8-4505-8259-609b39808e3d,4652eb31-5b76-4085-ab87-f211c3638717,2021-08-30,1437.84,Pattaya
57303fd1-a9bd-4fb6-8fbd-6ca1f127b0dd,58f48420-2f05-4dda-848c-16568b5e2fab,2020-10-18,2445.8,Bangkok
b78110e5-3f6c-4943-bf1a-e14e0906fffe,00f906de-f6ff-4a15-a18f-1d52ce949bd2,2020-09-29,3550.9,Pattaya
6b7409cf-6187-42f1-bb88-f4206a77b8ef,966645ab-6590-40b6-85d3-1f24fdc0d2ba,2020-12-19,380.41,Khon Kaen
4c032917-fe85-4c75-944c-f1ded73a378e,435ee189-eb7c-40f7-9ee2-5b122471e4dc,2023-07-19,249.09,Phuket
028835f6-f36d-4619-bd19-c5cef953781e,f7b2a385-55c6-4c37-bb74-c15674f18283,2021-03-13,3197.98,Phuket
81287531-72d4-487f-ab23-4ab5b84cf509,a151cc11-bc43-4840-ad01-cc65dc23fe03,2020-11-26,2419.9,Khon Kaen
3bee55c8-df7e-48b0-af37-c14cbc09326f,a9da0713-4906-45b1-b2aa-6d1d3e281cc8,2022-10-31,609.05,Pattaya
313e7ab4-3f82-465f-81e2-85a6b7bbf423,63b97a59-a59d-4435-b79b-ffc23ccd5406,2023-01-27,3103.31,Chiang Mai
899f82f5-671a-4d3a-bdf7-829da28dbda5,48fc320d-638a-42af-9acc-9b4089ff951e,2024-04-19,3707.36,Chiang Mai
3c740ec6-add0-4bc8-933f-7dc90f904511,8155b1c1-d2dd-4efa-ac2a-3305108d3ffd,2021-06-12,2155.91,Bangkok
715eed50-4642-48d7-a1fb-5472a3436f38,c4f36d68-4a42-4892-a201-b1d6dc7675d4,2022-01-05,2272.55,Bangkok
a17142e5-12e3-46eb-beb4-4382f8d8f0ca,fa1c4658-12a0-4e15-bcca-f6a5272fb02e,2022-08-21,577.63,Khon Kaen
2d8f4bdb-77c1-43a5-87ee-ce9a443afb3d,728deea9-927d-4a7d-9acc-21717bc2ee9d,2022-08-01,4918.68,Chiang Mai
6e431950-0367-4b6f-9915-5ce4596c8474,67805b4f-fe90-4f38-a9b5-b4cb3ccaa834,2021-04-23,3108.62,Bangkok
aee9f1a1-72ed-4937-912d-a554e08b4b31,0d25f927-4736-4f40-9e9e-a50635ea35ae,2024-02-05,4202.64,Pattaya
56fad0b4-56cc-4462-8872-f84a6646bcf2,fd4f7fad-2625-4324-b87e-8dea3fcd025f,2023-06-14,3575.61,Khon Kaen
859c8adf-0ce2-4a2a-b282-aff278151192,1a7bfa9f-2a45-48bd-8de0-7fc13c344d49,2021-12-21,4727.07,Khon Kaen
bd9cd0b9-7483-4763-ab28-69b474ba4fc3,40ca0cfb-c0ae-4940-8f29-4e0074cf66aa,2021-12-17,4708.67,Phuket
8099c101-6d29-4507-a7fc-fb50a319b381,f3c5ee43-39be-4727-9d4a-4c623ff6fbe7,2021-12-18,4204.81,Bangkok
6176e41a-acc8-411a-9e70-25c3200d9c96,9cf92a84-197b-42ba-9d69-ebfe95e6ca08,2024-03-08,1045.41,Khon Kaen
3787efcb-9b74-41e1-b5c3-1a47fd0860e8,5f1c73db-1778-44f5-8b0d-6f20fc68186f,2020-06-22,3671.89,Bangkok
74eb7b4d-cb76-47bd-a796-969ecec520b9,a151cc11-bc43-4840-ad01-cc65dc23fe03,2023-09-06,2272.65,Pattaya
de93af1f-10ad-478e-a115-d4b749ced05b,f7b2a385-55c6-4c37-bb74-c15674f18283,2023-02-21,1073.55,Khon Kaen
be226342-0248-412a-9f43-e29e08c26512,65bf935c-dba2-4b14-badf-df4b001c6cc7,2022-01-31,947.54,Bangkok
142943ee-67d8-4384-b3a5-7228a6ad3a7a,d6bdb8b7-a499-4716-916f-4785535d46fd,2020-10-26,1441.44,Pattaya
1cd023ab-4212-4a73-b572-d6b5a921d599,2853616d-c6ce-45c1-953f-a3f9a1e14724,2023-03-17,1773.12,Khon Kaen
bf5916b9-1ed4-4047-b550-61c9f0b83ec9,33821cb6-031f-494b-9e62-81d019aab6bb,2023-05-06,3511.83,Khon Kaen
47919896-a2d2-45b9-9f1d-6957f6db8584,b70e3c19-6019-403d-8372-45b95b4a3a2c,2023-09-02,2368.73,Bangkok
5afb6f63-342e-42c4-95e1-c315a4c9035a,e4f3230d-6824-4ade-ae20-d61ebca16716,2022-06-25,543.75,Bangkok
977ee5d6-3987-4a0c-a492-76f5c2d9c478,20b7129a-b275-4561-94bd-4f8e96e625e4,2022-04-15,1655.76,Bangkok
cfcbe8bd-7b9f-43c0-8dd1-c5d72c58bdb4,5ee6308e-b9e4-4c6b-a051-e9c50a49283e,2021-05-15,929.75,Bangkok
9b01bbc8-438d-4319-89c5-2ce62a2b183e,3b6933a0-b59f-40a2-819a-20a47a6124e8,2021-12-03,3225.93,Phuket
eb9aa3c9-f700-401b-bcd1-c87d47676b88,95141a0e-67d2-4d17-a3ad-be5e09aba863,2021-05-28,4398.27,Chiang Mai
5f77990d-2d99-4044-8356-9ab379306cc5,a095843a-794f-4861-b383-51a6328be58e,2021-12-02,4202.81,Chiang Mai
6c40b5f6-edfa-4208-8550-1dac6165cc57,c3b463e8-783e-4e46-ae90-f26f38294c28,2020-10-28,3803.58,Chiang Mai
bd6002ba-d946-41c4-8519-6fa4c6f47ad6,a978d9b0-c346-4a4a-a4d8-c5a04e123a0f,2022-07-14,361.34,Pattaya
0d2f38da-9d9a-4011-9380-3fbd7fb3c09e,3ab512cb-42e8-4b81-b089-df338b9efbba,2023-06-30,1466.92,Khon Kaen
83d57471-6e67-4a98-8bf8-e4bbe1a99604,4abd4d9a-e8a6-45c8-b1c9-5b3edbfb03cf,2021-05-10,2128.52,Chiang Mai
2f416bc6-2cf9-4de6-830e-87fe8e409ebb,e7b958b6-1ef7-4b76-879a-20de4b716828,2024-04-21,4429.49,Chiang Mai
5c541e29-4b17-487b-8fcc-3fa72aaf18e3,68fd96bc-e7d9-4bc4-8f3a-dce061cc8966,2021-09-09,1370.84,Phuket
b1adad04-e798-4a60-8bbb-1574112eb084,28e5e36d-9cf9-4d1a-85e8-9e3abd20c4c0,2023-03-30,552.82,Pattaya
40d9588e-8e08-432d-9230-2bc6d5160321,aaf53c08-96d8-4378-87da-2acde51250a6,2022-07-27,1881.7,Khon Kaen
1e7cfc51-223a-4321-b763-79e1366b9533,47cc28ff-98ed-4c5b-90bc-70582c70fb13,2022-02-11,4164.55,Chiang Mai
2e568812-859c-4915-8c17-d95a2b41d32f,1ab4ab8c-6b5e-419a-9240-dfbd62312147,2023-06-20,4753.36,Khon Kaen
23f36b6b-ac88-4e7d-b525-79bfe64aa4bd,f0fd1025-746e-4d26-8d63-5e468ca9cf55,2023-11-01,862.95,Khon Kaen
13a70abd-f02a-45c7-9b75-f7a419cc3d14,fa35b2bc-4478-4846-8a02-8cca60067bb1,2024-02-13,4969.4,Phuket
111d73c0-a287-4dac-b125-f75eebfbb982,09c604ad-b895-4ea7-83ab-5047c76db24b,2020-05-13,3265.44,Pattaya
a068fe72-6ebd-4063-8d13-17ddbf77d238,0425607c-99be-4d1d-8df5-2ec77504cf5f,2023-10-19,1776.69,Khon Kaen
1f55ee8c-c02b-44c5-b999-cba8120a6bed,31a5a8aa-b4fd-4ce2-841c-0ee3566857c1,2021-10-28,4166.3,Pattaya
2fad9044-5ef8-4317-b874-941ed0b84652,d2935598-e460-4d37-b9aa-50acea55919e,2021-01-25,2615.04,Chiang Mai
86c720ff-e10c-4343-87cd-4931a7d53951,552e0fb1-9147-44ed-9c80-6bb928035a18,2021-06-01,1169.45,Pattaya
0a16f4a7-144d-4540-8366-713cdd05da1a,b256f224-f201-41ed-95b5-be84470a6df5,2023-11-16,4617.4,Khon Kaen
d6040649-fa8e-403b-9910-99f77cf74704,dee9ac74-2eef-4c0b-bff7-dda9b2bb7aff,2021-04-27,3192.46,Phuket
26952dae-8911-4386-a5e3-d9768a8e71b4,5fd531bb-1fed-4483-89d6-4abcafe9b969,2021-04-27,2389.51,Pattaya
f9e36afe-b5cd-4007-aee2-10d424977e52,831e81b9-9e28-40be-9f4d-85231108a1d2,2023-04-14,2862.47,Khon Kaen
56ce2371-d361-4b0f-8721-adcb6fe3ad1c,5aa2a1e2-fc99-4afd-a3c4-47f473faf5e8,2023-12-21,265.86,Bangkok
48919608-45cb-4b39-908a-5034a994bde3,93b0a421-fd5f-4bc0-869f-aa189dff41e4,2021-12-02,1858.53,Bangkok
ccb4e834-f6c6-46b7-9b73-3792f09b1fbe,dccd94c4-a3fc-4b59-9a94-f4bd9918a314,2021-07-07,2164.9,Pattaya
0475aa9c-74b5-487f-818c-d2832d45c9f2,a9e52037-bcfb-4860-90b5-f9020d55de60,2021-11-19,3274.62,Bangkok
b6c9371b-2a51-4a4e-b8ec-99f36a92f687,20b7129a-b275-4561-94bd-4f8e96e625e4,2022-02-04,4574.43,Pattaya
c7ad87d4-224d-468a-a5e5-466016c2bbf0,177b59b9-d23b-44b5-a78e-1ed349848eaa,2020-07-05,2387.52,Chiang Mai
2f9d9e9a-2687-464f-ab8a-2fe8c0f535f8,01ab7194-7e3d-4e8e-8b53-b5bfbe752f03,2022-01-01,206.57,Khon Kaen
fbbd66d8-91db-4283-adc7-b1419c869209,7c4c8762-a8d8-4558-b502-1a42b5bf69ac,2022-12-09,3008.52,Phuket
974c10c0-33e1-4eb5-a4d8-1fd8d20f7123,0400e986-7569-40a6-a91d-7754389ff4ad,2022-03-04,2056.73,Chiang Mai
b3120405-906a-4a97-9a8c-e0e7ecc4ae33,66ac8e24-ad31-449c-8aa1-83620f887c65,2023-03-08,3644.53,Khon Kaen
ac5248ff-4af3-4962-86b6-bd10e25b6ecf,a9e52037-bcfb-4860-90b5-f9020d55de60,2021-07-25,2464.53,Phuket
