transaction_id,customer_id,transaction_date,amount,platform
a282bcaa-fc5c-4283-a328-97bcc085d052,9b66c66b-3951-49f7-9ec2-2a7fc0c9ba4b,2023-12-25,4682.51,Website
209c8681-4c0e-4482-a241-0d13642865ff,403acbbb-132e-4bae-8005-c6b930132ab2,2024-04-19,1259.1,App
b280fe5f-4529-413d-95f7-9c6c0ff3bb20,37f480ab-f736-4482-9511-8ba7ff706889,2020-06-01,3716.71,App
e81334b8-f342-4415-b6d8-b86808deb4ba,e32454df-ba55-4b9c-8439-41a1ee31a565,2020-11-20,2998.66,App
d2629164-c3e5-43cd-b4fd-0c1bc56fec1a,a8b78aaa-48dc-4aac-aca7-b809b7e71dcf,2022-01-05,2881.49,Website
e8039cc3-b553-45d7-952c-453a31dcaafc,4a7317a2-fe06-4227-bc09-f0b57ed96483,2020-12-15,4747.01,App
a052aa79-a782-4173-9b0d-63b93f3b20b0,ecb93cc3-1f72-4f11-906a-fe06f0440f35,2020-09-19,1614.36,App
91f2db9e-24bb-4ff1-a678-8c2db145635c,87eabe6c-850a-4ad5-b743-a4d18026daa8,2020-11-11,542.26,Website
4560e735-1759-45f2-a685-f8b461caa1f4,f45a7eae-65d8-4be2-9cfa-18426df3e889,2021-03-31,1172.16,App
2576602e-96be-4784-ad2c-4c6dd9d063cf,caab387c-838c-43a8-8621-8e1a477f2c60,2021-02-23,1725.5,Website
cc36681b-3517-460d-bf67-da56da4a9e8b,37f480ab-f736-4482-9511-8ba7ff706889,2021-12-28,739.4,Website
617907f3-dfc2-4dc4-95c4-7d028a34a91b,e4f3230d-6824-4ade-ae20-d61ebca16716,2020-08-08,4031.88,App
67b684bf-9513-4290-beca-6bf49ce19d8e,168286bc-cb8e-4f09-933b-a7cae8169f03,2022-08-23,207.37,Website
6ee3b988-da00-49d1-a1d8-361f4da1add3,34f3e5f3-db27-47c1-b4a1-53113512b861,2023-04-06,643.51,App
a5d66b34-614f-4aca-9299-95f394f52ed6,1ee4b65d-e70d-42d5-a244-ea7210190d8f,2022-06-10,455.4,App
a76fef60-2fb6-453d-802b-4b7383c67a78,3892ace7-4d31-4ba2-9a3f-f52643298e53,2023-09-02,595.06,App
2d92c795-68bd-44c3-8665-d7efddf399d0,def3319c-1552-4570-b371-17aae20e8356,2024-01-06,768.61,Website
23a9190a-b505-46e6-84f5-1ea0d8efaf23,0400e986-7569-40a6-a91d-7754389ff4ad,2020-10-10,4748.6,App
b1d3eadf-6afa-4f3b-8dd2-5375dbd2cf0c,f047f599-f1e0-43b3-960a-0a7a3720990c,2023-10-29,1654.69,App
1286a9d8-1cad-447d-b915-0858d6e93582,60bcc5ca-b916-4649-8518-8981ffd41d96,2022-12-26,3361.11,Website
2b340256-6062-4c48-a469-0b3ffa313006,b13c83b5-a2cc-4a51-bcce-883251b38b52,2020-12-22,1603.43,App
48b1bda4-7224-41f5-bede-dbcb4d9d3a45,c813b54f-4835-4624-bf86-56f99d8f8dbc,2020-11-10,970.77,Website
926277e4-5a0a-4e07-9b5c-ae00997d779a,a8b78aaa-48dc-4aac-aca7-b809b7e71dcf,2022-09-03,3539.84,App
2e30adb1-3e97-4a44-87ee-2b070758d165,1ba0a012-805d-4a21-ab07-84dd1eab7222,2020-06-24,4971.99,Website
938b2518-4256-4bb0-afeb-75df20161dc8,bddbff42-fd26-425c-bd06-a67e9534653b,2023-12-01,3051.7,Website
d97ea04e-dde7-4574-9245-07dd3bfd09ae,e31f84c4-b6cd-4452-8a2e-63db5e2461b5,2020-07-17,2871.2,App
a49bf761-3420-4eea-8fdf-2f8b7aaf004a,a10a387f-97d8-47f8-b7ba-cb2fcdb58d7b,2023-07-13,1722.73,Website
87fe25c5-b7cc-4cae-b0bf-84e0f5e767b5,f10bb2db-fb4a-4d4a-bf27-46632d199726,2023-05-16,1799.37,App
18967d18-6e6a-4c55-9284-f0cd7f4e0b78,43648b98-137e-4803-a2c2-b77d5b514855,2022-09-01,3217.32,Website
3082fae6-7c53-4017-961d-20ae65cabbc1,fe347034-6b27-4a8d-8195-b05c4dad605a,2020-06-13,3573.93,App
674359e5-11f2-487e-90e8-a7506e5ace54,7164eee8-52fa-472c-97b1-7a3a0eda9b09,2023-12-13,155.84,Website
50ab2db5-28f2-49b5-9f77-8156d8c45ee6,503a8ba8-1d04-4794-960b-8c2a9a921d3a,2020-10-01,3496.56,App
ef0a4094-d357-4685-9170-6755d8f5290b,68c606ec-94b8-4493-81cd-0b34560594e1,2024-04-13,3956.4,Website
94c87df3-9ad6-41d9-b5e6-ff340190bb28,40c1ade0-b697-49a4-b9af-94b41ae5e8ea,2020-10-14,1991.09,App
8b4f54c7-e445-4401-bc5b-8781f98d984b,c00d3c45-3a19-4c63-8c8f-fac526dd2f41,2021-09-22,915.06,App
72b26e4d-8680-4cb8-bc8f-9e541e38e38f,e5a0491f-0655-4047-9c3e-c93fc13c9383,2021-02-24,4420.68,App
1417a145-0de6-445a-b4a4-1cfbe6850a89,17f8ef0e-2753-4744-92ac-d3a6dfabaa0e,2022-11-03,1939.2,App
b59d4902-6812-4573-9291-0995e48ecffa,9a04897a-5ba3-476f-a336-84a0f8560884,2023-06-07,4333.85,Website
13ddae63-7171-4088-86c9-f2339e5253d1,177b59b9-d23b-44b5-a78e-1ed349848eaa,2021-08-28,2311.31,Website
04980e38-99a8-461a-828a-c213e0baff5b,2bacff2e-af0d-412b-956d-f3d371fec230,2021-05-18,198.38,App
c6aa0a4a-5978-42bf-9148-7434438d237a,4808857c-8dfa-4f2a-bae3-34840785d4d0,2021-08-11,613.15,App
e7807d68-d3f8-4e15-b7fe-bf937a091d50,c304d182-c3ad-4d02-9dd2-41a1b8687584,2024-01-19,4450.86,Website
99edea7b-e3f6-4a18-ae98-644ce2d9bc31,0400e986-7569-40a6-a91d-7754389ff4ad,2022-02-12,467.51,Website
f3e10cc1-a031-421c-92d1-718418e9b6a5,527a4c87-772b-42e5-a9ee-567ed9d20480,2020-06-04,3010.75,App
6a0d24de-ebaf-48a1-88d2-19a2f1b24c0e,a897cc98-89bc-4b95-b3ad-d5a53e0330d6,2021-04-04,251.87,Website
0087c82c-569b-4c8e-80b7-5c2b2bfbe9e7,4652eb31-5b76-4085-ab87-f211c3638717,2020-05-23,4459.79,Website
20e68f88-6df7-43a1-bbac-6ee07d151fd9,57261a79-00e0-4704-997d-8baf1ae6be92,2022-06-26,596.16,Website
b0af78ca-5f77-4082-8d8e-a69c28955115,997d4e70-4d13-4a32-b9af-dca044e5a043,2022-12-13,1030.92,App
7f1e9166-34ff-4629-b2ee-8e08b08048ab,b3f2f9e3-ebd7-428f-b03e-5f8c793a15de,2020-11-28,1479.46,Website
fd169edb-ace6-40c1-a23e-fc074db397a8,aa84b6ec-2fb1-4e0a-a622-fa164988f96c,2021-05-21,343.21,App
b235e65b-f605-4e0b-95dd-0e0b96e63bd0,38fcfa09-77da-4216-ae5c-c0062e6fac1b,2020-12-12,367.07,Website
5edf4c1d-946a-436c-8789-8a9bcbb113d8,3a1b2037-e650-417e-bd86-518bfd56461c,2022-05-24,529.38,App
d6ac8c69-efa9-44a4-a206-a4a584f6c9eb,eb61b744-d17d-421e-afb9-2dcd29294298,2022-10-02,575.24,Website
446d4b4c-c226-4b8b-88be-3a204af3cf6f,c304d182-c3ad-4d02-9dd2-41a1b8687584,2022-06-24,3227.13,Website
36bb5f0a-2e3c-4740-8820-a7920e4903e9,192757b3-4463-48d4-88ec-6fc473ec43cf,2022-02-24,4234.47,App
85702682-c100-4971-a4c6-660bd5c7b1d1,372e956d-3bc4-47e7-9fd7-229f8e188f52,2023-12-16,2047.59,App
7f1775c4-67f8-46e3-b8ca-d17cb16a7f14,6f686032-6007-42a0-9699-85078b5439e9,2020-10-24,3339.1,Website
348559a6-c6c7-4b7c-9d0f-34925999f9ac,58f48420-2f05-4dda-848c-16568b5e2fab,2024-04-21,2766.22,Website
349e537a-1df3-4a56-9fb7-2070eeedd80f,0c51287b-2426-436a-9184-c8e2b07aa3ff,2020-10-17,4438.91,App
1487f293-9ffc-413c-9422-9ae0fbadef05,20b7129a-b275-4561-94bd-4f8e96e625e4,2023-06-20,2284.3,App
a2e91b5f-4903-4ecd-b38e-a9b419ded4b7,ae42df23-7cfd-4f36-b8ff-51df55b1bdae,2020-12-24,2378.78,Website
92f9f81b-d0c5-47c3-92da-f3afbed8ab61,33821cb6-031f-494b-9e62-81d019aab6bb,2023-04-01,1415.95,Website
cb53a4fa-d09d-44ba-bbfb-e8ac4a9133c7,70f80900-a7d9-413b-a150-0e16d8a5e665,2020-07-08,3785.95,Website
577ee5e2-1b15-4e9e-b749-72723decb5e3,4bc0cc3c-f45d-4aa0-96d2-68eefe47cbb9,2023-10-29,3373.89,App
8b57ee5a-040c-4463-9c6a-011f50eaeffd,aab1fb46-f85a-441b-9746-301630c0e676,2022-06-22,3806.64,Website
3ee12684-aeb0-4938-b497-3adaa992a7f0,8b0bb68e-7d96-4a1c-90c2-509faed0b9d0,2020-12-23,398.82,App
7261a570-a777-4dd9-b97d-f614488cad66,93ecbc99-eab6-4a1c-94ed-91e0fc9b46ee,2020-09-05,2660.65,App
66b39139-d4c0-4fd6-9c17-2274aca15515,112a7058-71d2-477e-a2a4-a824912d874b,2022-07-07,4420.1,App
13ba5325-881f-401a-87cf-1bb0864e7048,509df714-abd8-48dd-8052-11188ba28735,2020-06-28,486.88,Website
8dd63f8d-8ceb-48c0-b25a-a8760882ca56,7ba8cad1-6768-4379-ba1a-420058af364d,2022-01-04,2898.98,Website
a3bf140f-79e1-4897-a31c-9ff85b3dac96,63b59bb2-11d0-4122-a372-4ed320ac60da,2020-12-28,4751.35,App
7e8ae8c2-0d82-41f4-8530-d4068ed90d7c,a151cc11-bc43-4840-ad01-cc65dc23fe03,2021-07-04,4750.4,Website
4d951d6a-bca2-4db3-ae8d-20ff648e57bb,aab1fb46-f85a-441b-9746-301630c0e676,2023-10-31,1138.26,Website
662a0a02-be77-404c-975a-4e225b41f70c,f2f6627e-92e8-4c48-ad1e-eefbba71d67b,2020-10-24,309.11,Website
314eb87f-9850-4df1-bf2d-134776d7b2db,0bbdaccc-8184-4a47-bd70-61e3ffc45fb6,2024-03-07,2233.43,Website
00589fb7-8075-4c20-b647-3d5537395e35,bbe321df-8c30-44bf-b159-deecb98f0948,2020-05-29,3015.73,App
66c810d6-f66d-4f76-9165-de78c46b6d67,eb22877f-8c06-402a-89c0-7493be93aba9,2021-06-26,3662.8,Website
a2e6b33a-4e51-4657-ab8b-ea1e51d6896a,f3ecc10b-9b11-4176-87ea-03bfb48a76a8,2021-11-24,2001.69,App
b0e52f5b-3287-4019-a660-ce95a8f7f2dd,31a5a8aa-b4fd-4ce2-841c-0ee3566857c1,2023-10-15,1698.02,App
d68110bc-752a-479d-bf61-c0e6c3e4d191,ae33f0a5-17a8-4d16-b4f6-d840894517fc,2021-12-29,2344.97,Website
15ad3a48-7aad-4a7d-af83-6ff3495ef73f,edf3a1f6-9743-4ee2-9a79-f05766044a8a,2021-12-22,3532.02,App
84ab4868-a960-4892-babe-fd1cb83d5b49,1ec195ce-6c5f-4462-9cc2-f9dbb9162a17,2021-07-23,2130.77,Website
5ea7af6c-a298-4532-8dee-894089537a0f,ca36f413-6333-46c3-9856-8b43a74f2c9d,2022-11-05,2980.88,Website
b7773a86-e73b-44b9-b70f-8ba48306ae81,2ab533db-a85e-49c4-a190-db06fd1657f6,2024-01-09,617.61,Website
43921a61-6087-45b7-a7f2-2b3e7ac603ff,edf3a1f6-9743-4ee2-9a79-f05766044a8a,2022-01-12,1501.85,App
e39e3a0c-6c2a-4cce-97b0-408656f2bfd4,c26dea78-2512-42e9-97cf-15b4a602b843,2023-04-16,2113.36,App
efc015d8-cde0-4e8e-85e6-c2f217f46930,67805b4f-fe90-4f38-a9b5-b4cb3ccaa834,2021-04-13,2479.37,App
415c6519-f97d-4a4a-9c7a-3e6a825372f4,87eabe6c-850a-4ad5-b743-a4d18026daa8,2022-12-01,943.78,App
ae293e0d-3591-4ea4-afe2-d5f4ebcd2dbc,876130a9-c349-476d-941b-2a195f6624b6,2022-06-21,3129.4,App
8d4049a9-ade0-49e6-8b81-c1a19f34710a,87eabe6c-850a-4ad5-b743-a4d18026daa8,2023-05-02,2039.38,App
db751173-1326-42bd-8a06-26528d60d9fd,ac70c493-879a-471f-a6cb-bfce67f9752a,2022-08-26,1264.14,App
1de14ea2-c8f8-4e64-8899-669172d79fbc,c1f7bc0d-21fe-4cc2-a0ec-79eaec196b66,2021-04-26,1416.06,App
9eca7281-14c7-4f5d-9115-6bc7356e31eb,804d5e04-5d9a-4ce7-8851-3bed61a939b0,2022-09-16,1755.54,App
bc489a73-6ec0-48a7-a04e-02bb02e67030,d6bdb8b7-a499-4716-916f-4785535d46fd,2020-07-29,1473.7,App
cba76aae-cc3f-456e-972d-5c973f0bac8b,ddc0967f-7995-4411-9545-215241fd11e7,2020-08-24,3511.3,Website
c04a8a7d-2f5a-4454-bbd8-0b6c7c70bc56,aab1fb46-f85a-441b-9746-301630c0e676,2021-10-21,4357.61,Website
700dfd02-b8b5-4cfd-9a26-4049f94e0a21,509df714-abd8-48dd-8052-11188ba28735,2020-05-28,4873.68,App
7bda2c0b-c05e-4c25-bf55-225d3f7b93a2,34f3e5f3-db27-47c1-b4a1-53113512b861,2020-05-20,4146.53,App
0f60a58a-1caf-4f35-9d94-ad532d7adea2,fda99ef2-1c4f-4796-84b7-c841b9b8bec6,2021-06-24,2142.19,Website
5a0486bb-3d6e-4a74-88cf-2c170e1d089a,623a52c8-3389-48b8-9fda-c1cdd23fe57c,2024-01-28,2264.41,App
3c6298eb-d330-4cec-a455-ee5275ebda3f,83624443-51e2-4c04-b4d0-407ead2eaead,2022-08-04,2473.86,App
104c0eeb-4b8a-41d6-990c-2ecab5852207,fe347034-6b27-4a8d-8195-b05c4dad605a,2020-08-17,375.41,Website
adf0d3e5-eadb-42d9-b8ff-059a145ac6c9,9cf92a84-197b-42ba-9d69-ebfe95e6ca08,2020-06-13,1624.5,App
4121e6cf-f89c-4c51-84c1-c2318df150d1,76bcc6d6-0a7d-4ca1-9fcc-43e71476df2f,2022-01-26,3924.53,Website
aa50c1b8-e0c0-4b5d-97e9-c77d731133fd,a151cc11-bc43-4840-ad01-cc65dc23fe03,2021-04-08,1044.54,Website
67df20a8-62ae-4eed-8f67-f2bfd3c006c9,33821cb6-031f-494b-9e62-81d019aab6bb,2023-03-16,382.37,Website
49b2a87b-45af-421f-8659-6b398b1d7505,7c4c8762-a8d8-4558-b502-1a42b5bf69ac,2023-04-11,347.74,App
b80ad1ae-6960-4cfe-b2c9-9a6aca6bb915,a897cc98-89bc-4b95-b3ad-d5a53e0330d6,2023-08-21,1075.64,App
d15b51f7-ef13-48da-83b1-7fd0fef49459,435ee189-eb7c-40f7-9ee2-5b122471e4dc,2024-02-20,2374.67,App
f566813b-1a43-4251-90c1-0a256a3d26f4,126d88a5-42b5-41e3-a85f-dbe555e1a2c8,2022-03-30,4623.06,Website
a4de338c-0605-47f8-883a-dd559d5fd236,631c50ed-50e5-47a6-ab2a-183ae4736823,2024-02-26,1925.09,App
87ea328e-a58e-48d3-a5ff-e001babdb60b,403acbbb-132e-4bae-8005-c6b930132ab2,2021-05-25,4806.55,App
8376062d-56d7-43ef-ad52-ccea6fdd6ff8,3892ace7-4d31-4ba2-9a3f-f52643298e53,2022-11-17,2801.54,App
20c3515d-0cb2-41bd-b765-3578dd884db5,177b59b9-d23b-44b5-a78e-1ed349848eaa,2022-06-07,4204.5,App
42e3cf4d-8e93-4782-bdfb-857ece9097cb,0b85cec2-e859-4d1c-a714-34f11ee634c1,2022-01-28,4171.26,Website
c47316f8-b071-4109-bc1f-92de7bb013a0,25eb0447-655d-46b8-b704-4b448e5856ce,2023-08-19,234.51,Website
7e51716e-d54f-4951-be0c-d898e74b0035,177b59b9-d23b-44b5-a78e-1ed349848eaa,2022-03-20,4283.72,Website
bd0afb04-47c3-4cbd-a10c-897c21083d41,d9394cf7-e91c-4f1f-a536-9de1d8fe3764,2022-04-02,1184.62,Website
c1fc8c6a-8ec6-4df2-a021-ac9b3a652229,ef464ae2-7d23-460f-96cf-44a48cf9bb58,2021-03-04,1112.98,App
e3f1b862-ff5f-4c41-aa2d-c3296e2509c6,3156ca1f-25a9-4164-8157-f570e4289ad1,2020-08-02,198.26,Website
1a1e080a-ff67-486d-99c5-4d931936a784,192757b3-4463-48d4-88ec-6fc473ec43cf,2023-04-06,4566.43,Website
ad5ed8e4-e20c-4a61-b96d-9a76d8525afd,58916d52-8b86-4f1f-95da-f4cb09bd94dc,2021-01-30,4024.24,Website
ed4d2ea5-f634-49d4-85ec-aa266b930066,66ac8e24-ad31-449c-8aa1-83620f887c65,2023-03-06,3080.89,App
b90352f4-0f63-4bcf-8939-69a1fbb80883,7719322f-65d6-43bd-a442-bc663358d2a0,2021-02-04,4838.42,App
eb68d8b4-d7ab-4e06-9dca-39e56dc358a9,0f0e3ee5-7e35-46f0-bbe1-8b8e427fe8a8,2023-07-27,4487.87,App
e8a7e50c-d916-44cf-97f7-2f1fb137a74e,4589010d-9188-41f6-b3a5-46dda7e8ef54,2020-11-11,1334.79,App
5e6cbbd7-f61a-49f6-a398-836dae038427,7dead344-5543-45c0-8b4e-3662fbc4d05b,2020-08-19,3418.26,App
f4002eeb-e9f2-4b92-8703-21ee35563323,86b543a9-2ec1-4233-86e9-e934fb765d3e,2020-07-15,601.33,App
58cabedc-17db-4b6c-a819-0de968e74df1,67aa134d-0ee6-474b-a920-65a4ddf50d7a,2024-03-25,3271.98,App
35b2f867-22ea-4e28-b292-60b8652d5013,6cdc58c1-c41a-4169-863c-c8d7b3644194,2022-06-10,3453.62,App
d13b565a-1564-4e89-8638-27da6b7df663,a8a73425-6d5b-4532-8964-a0513b757c52,2022-12-10,1747.79,App
8901d47e-97e4-4b4c-9f23-d931fb4d2c95,e31f84c4-b6cd-4452-8a2e-63db5e2461b5,2022-12-01,1693.17,App
836e54ec-b863-4681-b864-e716205e0a7d,6b271071-e245-4f2e-b793-7b67be5e63b4,2021-08-19,3314.99,App
121003e8-e455-4cd0-862e-3c0162591291,623a52c8-3389-48b8-9fda-c1cdd23fe57c,2023-07-04,834.65,Website
9ac9dc69-8729-4d91-a18e-1c32d5adafd7,a401bf17-7623-4613-ac0a-23e101a26847,2024-01-24,378.2,App
ce7b2b4a-d3ff-4a44-8338-38310eb938ea,b3f2f9e3-ebd7-428f-b03e-5f8c793a15de,2020-10-13,1665.97,Website
540036db-35ad-465b-9237-c4f2d224e77b,1a7bfa9f-2a45-48bd-8de0-7fc13c344d49,2021-10-16,224.73,App
7e7da513-4d5a-4f4c-be13-1d547a9d60e5,68fd96bc-e7d9-4bc4-8f3a-dce061cc8966,2020-12-28,1371.19,App
81d4c305-8ccf-4f83-9334-1e6511b72aa1,f7271278-858a-4be4-b555-ce0e6b5063c6,2021-09-17,2002.55,Website
f56ea682-69a5-41a1-967b-196ff2216c33,a8f0ef1a-475b-44a8-aaa4-28263642cf71,2021-08-08,3569.54,Website
2d0b4a4f-a25b-422f-87c8-62cc21468ad4,a4d66448-b1c6-49b1-bf90-abf666ce981a,2022-11-20,3660.09,Website
9b856af0-b479-45a2-af62-dbd5649f30fe,2a115992-ad6b-4b79-a7ca-993de459ab11,2022-01-18,2719.71,App
2aef3a1e-513e-4a60-adf8-de30380aa84c,031fceed-df17-40ee-91d2-6933343d0806,2024-04-05,4709.27,App
7b99bb61-bb43-40c9-a856-b06b88b69e53,78147d4c-3895-4408-b9bc-af2777b04656,2021-10-24,1570.95,Website
60b6cb44-1d5d-48b0-93ac-e8e69c3b815b,ed350c73-c5fe-471a-b884-fb1db72d04a2,2021-08-29,3322.31,Website
d57f1a94-3075-44bc-9cee-ac280d0800e5,2bacff2e-af0d-412b-956d-f3d371fec230,2022-03-26,578.26,Website
c6ac2862-5f9f-4446-a3de-e692fc973f6c,83624443-51e2-4c04-b4d0-407ead2eaead,2022-11-23,1367.39,Website
4f785149-538a-4cdc-b9ca-56f2012a1d8e,a713eeb5-adaf-4989-9743-4fe3fe689883,2022-10-18,3430.59,App
53d1c995-12c7-4464-bb12-e118b1334615,67805b4f-fe90-4f38-a9b5-b4cb3ccaa834,2021-01-09,537.57,App
102e24f9-d202-42b2-88e6-ba544de890ce,60bcc5ca-b916-4649-8518-8981ffd41d96,2021-06-26,3746.63,App
2eab34d7-4816-4e24-873c-cbb2185b1424,5d709ed4-dd45-4c62-828e-30f3a634c424,2023-08-12,3961.64,App
a7fa6222-3724-4694-97fc-b901ed6704c7,831e81b9-9e28-40be-9f4d-85231108a1d2,2021-10-07,1376.74,App
fcf35fa3-1371-4170-a40b-0d2f3bd73425,c0095719-171a-4486-b887-1e5406b251e0,2024-02-04,4270.95,App
44e506cf-7aba-494c-a933-fbecd3171611,57261a79-00e0-4704-997d-8baf1ae6be92,2021-01-22,4345.33,Website
fad17554-6904-4450-aaa2-caa6a1ed3fde,79584497-8367-425f-a283-11a25b4ef826,2022-10-17,4458.19,Website
fe4239b6-1f18-439c-b394-825a88f60afe,c80c61f3-6f58-462e-8caa-23d4423ac603,2023-02-09,3435.42,App
f2038d9b-1af0-46c8-bff6-7ad089161c8d,26f8de7f-bc50-4ebc-99ef-faba6e94567a,2023-02-20,364.9,Website
0122480a-b517-4079-9029-b7d42ba9ee8f,b29fb367-82ed-4931-8834-21bd78011cb3,2020-06-10,4962.5,App
895eff4f-7d7d-44c9-9795-d8bf9016bce3,65bf935c-dba2-4b14-badf-df4b001c6cc7,2020-06-10,4937.24,App
23724a51-8493-44f8-a192-7a5ee8d0fd04,876130a9-c349-476d-941b-2a195f6624b6,2022-08-28,1650.28,Website
e85b3010-ce44-4327-8d60-e8861f7abaa4,722955b4-9f05-4703-9a90-8bbbde72af9d,2021-02-14,495.98,App
2227068c-a438-4e39-a7a3-9dd97c1a9941,f37c14bc-b099-4f55-8d10-576e8fc4df70,2021-08-23,4934.54,App
367736a6-2aa0-42a8-a390-0d1d42b4e0b4,c527a4ed-2677-47c2-aff2-4c08db851773,2022-03-30,384.27,App
0aa1cc21-33bf-41da-b12f-7029ad74064b,b2863351-a069-4e3a-aa71-b2ee0e3f1e78,2021-03-17,1125.97,Website
1c0e8332-d7a6-4c5e-ac9f-bd18a93543e4,802c5c6a-bbe6-4646-bc30-4765ffba879b,2021-03-31,3845.97,App
73352f06-6a6f-4e62-aec4-4f26e9c20592,edf3a1f6-9743-4ee2-9a79-f05766044a8a,2023-12-24,3841.49,Website
54760127-921d-4bb7-b7a8-967e6187356e,93edca2b-9ae3-4eed-b6bd-2745c7318767,2021-07-17,3110.95,App
5b2e9990-96a8-45ff-a03e-be704e834525,426aa43d-ae70-4af9-a653-85f76d0134f5,2021-12-09,2202.22,App
b6b05fee-814b-45c1-a25a-89f6569c21b1,1b426270-aade-4433-9994-180bc4c63474,2023-10-28,122.88,Website
1fb82091-ae76-443d-a01e-97b1d18524a7,0400e986-7569-40a6-a91d-7754389ff4ad,2023-01-19,1928.2,Website
e3db39a2-e0d3-4dbe-90d6-7ae79b27d66a,cee41e40-11b7-4530-9fac-1322b6205b1c,2022-04-27,1678.84,Website
7b5fe6f7-4c59-4039-bbf9-a281532e22f0,eaf3dec2-9615-483f-bbc7-836e1fcd1efa,2022-10-14,3416.07,Website
45ac94ce-7ae4-4f47-bf24-0a95082c4ef2,ee089080-0dc3-42a8-b4e2-7c3d1224fdeb,2023-01-05,3498.27,App
044d9d60-3db9-408f-91d3-56fb1a85742e,d6bdb8b7-a499-4716-916f-4785535d46fd,2021-11-27,731.76,App
0ff2d315-9365-4172-b0a3-68e6f75b26bf,7ba8cad1-6768-4379-ba1a-420058af364d,2023-02-17,2984.49,Website
fa0da473-f780-44dc-af91-26fd4bfb0a0b,9cf92a84-197b-42ba-9d69-ebfe95e6ca08,2023-11-04,4136.83,App
452912f9-a245-4d26-9762-d4e593e23bb7,a8b78aaa-48dc-4aac-aca7-b809b7e71dcf,2024-02-03,1525.06,App
646b9768-095c-4503-9c38-df6ed8ee9779,cb7bcd85-7cf9-4601-8d7f-725462157b04,2023-01-19,4451.07,Website
b0b92cd1-1592-4236-9f60-19d30165ec21,a4d66448-b1c6-49b1-bf90-abf666ce981a,2023-02-01,4981.08,App
eed94876-7cab-44ab-89fb-bcd5d9f84711,676cf152-ec5f-4782-acec-a04109480e23,2022-12-03,3775.57,Website
38209f55-2080-4537-949e-f677b9f7e32a,a8b78aaa-48dc-4aac-aca7-b809b7e71dcf,2020-05-15,4543.78,App
718ee699-0828-4a8c-92a4-cdd82e81a1e9,eaf3dec2-9615-483f-bbc7-836e1fcd1efa,2021-02-14,1219.25,Website
c234131c-fd1b-4057-9b80-1b5ba5b5d7a6,819540f4-4bf1-4f42-92b4-bd1b28f5a448,2023-12-09,3696.98,Website
de296404-113a-4c0b-adb0-962f672938c6,deaa12f1-0e5d-4dcf-b9bc-105ed094e69c,2022-10-16,1896.3,Website
391e3927-2628-4712-971b-9cc5ba4cbb76,8b648073-ee6d-4127-8da9-94b0b58f0682,2021-02-20,4395.07,App
29e35f2a-0060-43e7-8662-6843c1416dc9,fb8de471-e583-4dfd-b7e6-fc9e75cec3ce,2022-05-29,2720.19,Website
b4395294-5496-402f-bc9c-b438508c476b,8ab7db27-7bbd-43cb-984f-8431e2498106,2022-03-19,4973.93,Website
12d3bed0-b341-434f-9278-79d7ca0fad54,ba4c1891-bfe3-4c93-a6aa-8ddb43f314d0,2023-01-08,4196.99,Website
838253cc-245e-4721-9cba-1044dc35fc91,ac70c493-879a-471f-a6cb-bfce67f9752a,2024-01-19,667.37,App
edc4931a-cedd-41de-8537-0dbb457ccf94,3ebbd18d-1e5b-4ff2-ab7b-9fa601e0b480,2020-06-13,705.62,App
5f40b727-9519-4acd-b851-ad8a82b7f8cc,192757b3-4463-48d4-88ec-6fc473ec43cf,2021-10-08,3539.15,Website
09eb677f-ba85-4739-9731-2564f081b43a,25b0f5b6-a6e0-4e69-be80-a87cc53d840b,2022-03-30,3460.13,Website
6037eb68-5da4-478a-bf63-ad60f7e8a3f2,7dead344-5543-45c0-8b4e-3662fbc4d05b,2022-06-08,2162.27,Website
2ec95e4b-e8d4-452f-94ad-adbe74ebc72c,9443f1f7-7a2c-4800-a4ee-5999765df816,2024-04-19,2649.52,Website
913bc9a0-35c8-463e-9cc6-c17f43114b40,d9e8a52e-3bc5-4349-bc7f-fe55403f28b0,2020-06-22,4170.2,Website
ecdf10b6-cf2b-4eac-9315-b354521018c1,aeba15a8-d1ce-48f6-8d18-b3a9ac1fa60b,2021-11-24,3621.95,Website
dbbba928-22ff-43fe-a6bd-860f117d3644,987b5bbe-5002-42d6-b955-1d8cb977d068,2023-11-10,658.66,Website
c3e2778c-8f66-43a4-8186-81f6ac988901,85c7da8b-adab-42f0-80e3-965d127016fc,2024-04-03,1073.37,Website
c011d5b0-1343-4335-8b4c-dc5c0b7ef5e6,722955b4-9f05-4703-9a90-8bbbde72af9d,2022-09-30,1388.67,Website
1e135152-ae66-4422-aaf8-5f81d73bf7b2,676cf152-ec5f-4782-acec-a04109480e23,2020-07-28,3546.84,App
52584f6d-cbce-4c41-9d59-a777bfbcc43f,5b23856a-17e5-4f19-a7e8-18016271dd6b,2021-06-13,293.09,App
1e8bbbf4-4c76-4ce3-9766-fa75f92871a5,eb22877f-8c06-402a-89c0-7493be93aba9,2022-04-12,1117.7,App
a51dc667-b34d-4a02-b891-8b55fead2c46,cd7601b3-85c7-4ebd-ab3d-610c18b1fbac,2020-10-07,1249.08,Website
e5c5f1b7-9c5b-4040-8c29-fca47220f60d,2ed22381-7233-4720-99b4-8edb1226ac56,2021-02-18,536.11,Website
