point_id,customer_id,points_earned,points_redeemed,transaction_date,channel
e84591cd-2acd-41d9-a8f9-d955cce4ade5,43de9089-39b6-4677-9136-6ebcf1ba38bd,187,0,2023-12-26,Online
33089d7d-340a-4a7a-8107-87368ae49c7f,f047f599-f1e0-43b3-960a-0a7a3720990c,489,0,2022-03-30,Offline
30d1550b-b2a8-4da6-a1cd-5ec154ee6e69,a50ac21e-1ac4-4c86-92ab-412074cc4a74,374,0,2020-11-03,Offline
2dd14e00-7cd5-46c6-85b3-32fde2332658,997d4e70-4d13-4a32-b9af-dca044e5a043,213,108,2021-01-10,Online
3503008c-0802-4526-9790-1210d0b82b75,d7364ab7-0843-40e9-aae5-5c01c6382609,346,104,2020-11-06,Offline
baf3b4b8-7e40-4544-8c7e-19df90753766,c0095719-171a-4486-b887-1e5406b251e0,350,0,2023-08-28,Online
20d88092-c01f-4e64-942a-c8c89ac17e77,9eac514d-36ae-47fd-8ddc-d24f0875c930,177,174,2021-10-17,Online
93b966fe-9b5c-48be-bf83-ad8723269df5,34f3e5f3-db27-47c1-b4a1-53113512b861,364,0,2021-10-05,Offline
43bd754d-6c9b-409f-a3a1-ca6e9c37ad0b,449eab94-36c1-4f87-aea1-ac40ce04b02f,76,33,2020-07-27,Offline
56eeb9be-6573-4176-ab37-a6d29157cf11,a897cc98-89bc-4b95-b3ad-d5a53e0330d6,334,240,2021-06-10,Online
9fd65258-9d12-4dca-b2c1-9cff8c4d1218,3f846198-f2ff-4261-9231-4d12eef38d4e,313,100,2021-10-25,Offline
9f4fb696-99a5-4936-97fc-8a42cb68d2c9,33821cb6-031f-494b-9e62-81d019aab6bb,80,55,2023-01-17,Online
e10cc47a-77d7-4704-9850-9b7789d2cf0f,cb7bcd85-7cf9-4601-8d7f-725462157b04,258,0,2021-05-31,Offline
7c4c7b08-c051-44c5-b431-a5a944b311b9,54ae4c01-3252-499f-8903-b919d1f7fcff,299,0,2022-09-14,Online
e63b9ad4-85b3-4025-a806-d0567a83140d,4652eb31-5b76-4085-ab87-f211c3638717,77,0,2023-08-26,Online
51156ab3-eb40-47f0-93c5-a9f8e416321a,d9394cf7-e91c-4f1f-a536-9de1d8fe3764,357,317,2020-05-08,Online
2437508a-aa24-4374-badb-b0b6a94af60f,7b9c25de-1abc-438c-8f25-020f46221b7c,438,0,2024-01-27,Offline
cbd8bd89-8a57-4426-aa8f-8a69700726a1,deaa12f1-0e5d-4dcf-b9bc-105ed094e69c,91,0,2020-12-18,Offline
12f3278d-6463-44fe-9d23-6db83cfd81f4,c527a4ed-2677-47c2-aff2-4c08db851773,336,0,2021-07-22,Offline
c08b9a04-3627-47fa-ae2e-6724e5270a2e,c304d182-c3ad-4d02-9dd2-41a1b8687584,470,180,2023-08-11,Offline
8c53da92-aba2-426c-a1f0-c3bb87943490,f3c5ee43-39be-4727-9d4a-4c623ff6fbe7,427,370,2021-11-25,Online
11980deb-cdaa-46b3-9163-25b6d9d092f5,79c263aa-4cb6-4f6d-9fe3-3b58c9e1d34e,87,0,2023-09-18,Offline
22ada33e-f0a5-4f43-bb7f-c7550b9dde7c,f37c14bc-b099-4f55-8d10-576e8fc4df70,227,0,2022-08-06,Online
10ac07f6-1265-4559-9cfb-5936aa698da2,1ab4ab8c-6b5e-419a-9240-dfbd62312147,318,108,2022-11-19,Online
9e5228b8-6b6c-4949-b4b9-bffc3268118a,1b426270-aade-4433-9994-180bc4c63474,157,0,2023-11-02,Online
3b0ab1d8-4509-4cf3-8e7f-b2fbefbbda20,335a9eef-73d1-41ea-a8eb-e3b94a1f93f8,175,0,2024-04-17,Offline
9df8d2c0-6945-46a7-9633-c288d99b671f,136cb431-a93a-4304-8bd8-99bd300b4fa3,17,0,2021-07-04,Offline
a1f098a0-dde4-41c1-a841-c74a95893ec6,9cf92a84-197b-42ba-9d69-ebfe95e6ca08,170,80,2023-08-06,Offline
8dee3240-da89-4d4b-a061-c85a0ba87e86,a10a387f-97d8-47f8-b7ba-cb2fcdb58d7b,467,0,2021-11-27,Offline
a0cfb31e-949f-43af-a6b0-9cc19b3f0450,01ab7194-7e3d-4e8e-8b53-b5bfbe752f03,280,0,2022-01-30,Offline
f099529b-2072-4f1b-8ef2-173a085d0011,0ec84e97-87a7-4dca-975f-25e84b762217,35,31,2023-12-24,Online
cdfc4bda-c86b-47c4-b186-189ac4bc8b3b,b3d3c34e-6b4f-4dd1-9356-40d7f3ef8ca0,399,0,2023-06-08,Online
b04959fd-807d-4749-addb-a6fa1ead3f76,8466627f-9a0c-4068-937a-b53cd1bc4558,492,0,2022-09-27,Offline
412ff567-4606-4eb7-a2a1-c9ecb0d65f59,be50e556-bf75-4522-b02b-c2b5757944f4,22,4,2020-08-03,Online
459e6661-3aef-4283-a25e-8648396be07a,4d772372-9716-48bc-8051-78d0f2a2e608,164,0,2024-04-07,Online
b9e0a8d4-bc4a-4909-a782-0c430a377cd6,fa9e257f-b985-4a0c-8829-50d66453e74a,249,0,2020-10-29,Online
fd5562a0-ae75-491c-b1aa-e3f080a04c75,f7a717c3-cfae-490a-94bd-0d3229c2db18,130,0,2020-05-13,Online
7f809856-3324-43a8-aed6-4ad371d0aa2c,93b0a421-fd5f-4bc0-869f-aa189dff41e4,397,250,2024-03-17,Online
d0e49ff8-f0ec-4d95-b732-b01fcde4d404,a4d66448-b1c6-49b1-bf90-abf666ce981a,260,223,2021-03-10,Offline
6622ace9-dc27-4a43-9a5e-ba979af66f5d,a1631956-6252-4558-a147-bdb807406510,235,0,2020-10-13,Online
5d58e148-47b7-4151-9361-a1b07da36904,a713eeb5-adaf-4989-9743-4fe3fe689883,237,91,2021-06-05,Online
5a2212fa-c3ad-4d76-a86b-449824022326,e065b719-4553-442d-a5b5-092c07e7d255,182,82,2023-08-05,Online
5d8ae416-4d3c-4b78-adad-373fefbc88b2,b90f9717-ede1-4192-bfaf-4bfd48d69f6a,157,0,2022-04-21,Offline
3decf9c9-2d0c-4dd4-8d7e-63e3e98b8ff1,527a4c87-772b-42e5-a9ee-567ed9d20480,218,0,2020-05-18,Online
7b5f4479-9be5-4bff-b0f8-73527c75b2f5,4652eb31-5b76-4085-ab87-f211c3638717,307,0,2021-02-24,Offline
d37da335-cab4-4930-afe8-942a072debc1,a9914677-791a-46df-972a-fefd3687cfec,101,0,2020-11-01,Online
b274d086-7af9-4d93-a8f6-f9a5ecc2107d,449eab94-36c1-4f87-aea1-ac40ce04b02f,45,0,2021-03-28,Online
c0d449b4-803c-4180-9985-53011727964b,81190c0a-ed19-42ac-9094-acf33950893d,116,113,2021-12-24,Online
d530826b-8e83-4b29-b1e2-38ce8f354a5f,94aad965-9cc1-4731-a895-feaba65a806c,335,0,2022-01-01,Online
3d055da4-2fc0-480e-b97e-952c4150ad5e,d58c80b3-f627-49c3-8b14-9acb5234bc3a,251,158,2022-07-10,Online
e207d189-a284-4d62-994e-6bf937140aca,192757b3-4463-48d4-88ec-6fc473ec43cf,466,147,2021-07-01,Online
01d1fc83-ff19-4ac9-af0a-e3d12a2b8528,81190c0a-ed19-42ac-9094-acf33950893d,120,0,2020-10-20,Online
66fb8046-59ce-4597-8e10-83b2edfe11b1,e78cb679-31be-46e3-9a69-fa1e4dbda8c4,318,0,2021-02-10,Offline
77e05754-4f76-455a-b2b8-3dca3899b2d4,5f1c73db-1778-44f5-8b0d-6f20fc68186f,480,0,2022-11-14,Offline
a1d1643e-0087-40e1-968e-bd9ff584dff9,ca36f413-6333-46c3-9856-8b43a74f2c9d,187,0,2022-02-09,Offline
55442e23-b306-4def-8088-f199a27c7ff7,a8b78aaa-48dc-4aac-aca7-b809b7e71dcf,171,0,2021-07-18,Offline
7d5e517c-e219-4ce3-bfe2-5819a1b73305,e37d0728-9a23-404d-a383-840c95d2fed0,420,0,2021-11-06,Online
a86d525d-32e3-4373-b333-e158dd7dd6d6,403acbbb-132e-4bae-8005-c6b930132ab2,225,0,2023-11-11,Online
6df57324-ea86-4230-8c16-8a101f608ef1,d9394cf7-e91c-4f1f-a536-9de1d8fe3764,436,361,2022-11-04,Offline
14696ec1-969d-49d0-ad8d-ee818362b8f0,4fd169d8-c2dc-42cc-a0b0-48b12568c8a5,316,0,2023-05-23,Offline
2aae0788-0de5-4334-8c81-a4708a89b13b,e7afa1ef-5b61-4333-967d-8a8cf67e35de,437,0,2022-01-27,Offline
fdd509a3-7fa6-4889-8a86-0c0ad650173f,84a76672-ffe3-4547-8dac-c1c2beabd6ea,458,110,2020-06-20,Offline
f42df740-2abd-48d4-9705-4ab8e728b6f0,0b85cec2-e859-4d1c-a714-34f11ee634c1,138,0,2020-11-04,Offline
337c1800-8c1c-4eeb-9199-b67bb4bd2885,5f1c73db-1778-44f5-8b0d-6f20fc68186f,311,47,2023-03-01,Online
536627a2-933c-46ac-9c6b-c30fc61f2062,f37c14bc-b099-4f55-8d10-576e8fc4df70,363,0,2020-06-10,Online
e344eb10-736e-4967-9f9f-3e2d21db30a1,40c4a9f4-9169-49cd-8ce6-6398c97d2db5,247,0,2021-03-18,Offline
e033d84e-8f43-4f35-8536-3f90e76c2161,cef9078d-72a7-4c30-bb7a-934814a7d4cd,213,0,2023-06-15,Online
121b2da8-77af-475d-8e7b-7f23e7efbdf3,cbb2ba49-611f-4286-85d5-eb7266703750,246,0,2021-07-17,Offline
5fb2b5f0-f82d-4bfa-9a66-0cf4f7f3babc,fa9e257f-b985-4a0c-8829-50d66453e74a,481,279,2020-08-18,Offline
598036a6-90e5-4e2c-861c-75f19cfed100,623a52c8-3389-48b8-9fda-c1cdd23fe57c,64,0,2023-05-07,Offline
17415773-af88-45a9-8a8c-59c58449ad05,d50e811c-314c-40f8-a7ba-d477575a0c19,121,0,2022-12-22,Online
0032e261-627a-475b-92a1-18271e5a6c16,819540f4-4bf1-4f42-92b4-bd1b28f5a448,470,30,2021-12-19,Online
1aea9c4b-3c61-4f50-8e55-fcf160f33c9a,a171c629-4132-47ba-ba05-ae27a92726e1,185,131,2022-02-17,Offline
b3df42e8-de0f-4279-b607-bf66b4dfd752,25eb0447-655d-46b8-b704-4b448e5856ce,487,228,2023-10-27,Offline
dbe4b15e-9e84-4bb5-a2d7-e0a7f3da09fd,63b59bb2-11d0-4122-a372-4ed320ac60da,199,141,2021-05-10,Offline
32fee42b-0582-4930-9aea-675c6c65032d,f4d04f3b-5bf3-42ad-8a03-74d00d1855f4,94,70,2021-09-09,Offline
67976038-4c33-4b90-a4e9-c08d27acdbd7,11cfc481-b0f9-41a3-abc2-c053e555d570,344,0,2020-07-24,Offline
c5d1a79e-2815-4a6b-9a0b-d25155327b04,f09668c6-84d2-4a89-b989-fc30b7e3e179,421,0,2021-11-21,Online
a1023262-3b5b-4f54-a53e-550d69f445ba,9b66c66b-3951-49f7-9ec2-2a7fc0c9ba4b,374,146,2023-03-25,Offline
ba62003e-72f8-401c-b520-cc3a56d7a6c6,f7a717c3-cfae-490a-94bd-0d3229c2db18,448,442,2022-05-29,Online
1896b912-baf5-4cb5-a101-5432cd6f2bd4,72317bc2-7c72-4bea-baf9-9f102285dc98,181,75,2020-12-31,Online
fa9de75a-ba70-4c7a-b12f-c78a9b483edd,fa1c4658-12a0-4e15-bcca-f6a5272fb02e,180,30,2023-12-05,Offline
7ab85f20-2b6a-43ed-ba63-49fcee677e9e,e398760c-2aa4-4683-8e1b-6287dcc9f525,114,0,2023-03-07,Offline
6f0bc0a6-f21f-406e-b859-fa7f3631fc8a,643619cd-1c47-4053-a055-62851f4090b4,65,63,2022-11-27,Offline
ee9f37e7-0280-42dc-8f6a-cb7adb621cb2,e32454df-ba55-4b9c-8439-41a1ee31a565,193,180,2021-08-22,Offline
ab43e2d6-e996-4cf5-8487-a1f7bc4c6296,a81ed459-f86e-48e1-97b7-e7de50505c03,177,0,2024-02-09,Online
9583ba97-eb0e-4783-a593-54c66feffaf8,03767e36-b0bb-4052-98fb-0ef7c7081f82,371,112,2021-11-30,Offline
f937e887-f693-4bd4-9dca-05fbd3c391f8,b3d3c34e-6b4f-4dd1-9356-40d7f3ef8ca0,88,23,2023-01-27,Offline
fb647e24-1b51-41b8-930c-7201c01ece2b,8f98e6c5-a3af-41be-90e5-8c6fb24e4423,274,0,2022-09-27,Online
af28f51e-068d-4bbb-81fc-76ea8f06e1aa,aab1fb46-f85a-441b-9746-301630c0e676,298,0,2024-02-29,Online
eaf4eeee-a205-4064-b019-9e03cffefd1f,527a4c87-772b-42e5-a9ee-567ed9d20480,176,23,2022-04-03,Offline
c6ea2023-8620-4db9-b430-ed0d0a010a01,38ddc75f-07bc-47c2-b2c3-bf881db6cccb,255,0,2021-01-27,Online
703187c6-ed2f-415f-8b94-0f3c3ea1842b,26f8de7f-bc50-4ebc-99ef-faba6e94567a,127,124,2020-08-11,Online
c6bcf51a-9dc5-4c60-b384-eae63ac9fab9,876130a9-c349-476d-941b-2a195f6624b6,149,17,2023-10-26,Offline
369354cb-b1f3-4e22-9255-3001274b3e88,e885e0ac-b286-4b81-9f1a-75b8eab2fa85,167,0,2022-12-08,Offline
3df6ce52-1eb1-4b02-9266-5a3570a675e4,e37d0728-9a23-404d-a383-840c95d2fed0,33,0,2024-02-15,Offline
66a9b0b7-b2ea-4135-b268-b15ed948d0b3,e151faef-82e8-4a4d-b86f-891d9ac882d8,89,0,2022-06-19,Online
60f66b43-b762-4966-942b-9a5da703545b,49df561a-bf34-491c-9985-9a8c0c29eb87,327,102,2020-08-08,Online
0202543c-47c9-4c6b-ba25-6afe8846d9e6,43648b98-137e-4803-a2c2-b77d5b514855,169,0,2020-07-29,Offline
4f8a39f7-43a7-496e-8880-a7be6bb8a620,ca36f413-6333-46c3-9856-8b43a74f2c9d,26,2,2020-05-24,Offline
725cde01-ca3d-4253-bd24-41d850f5675a,7903f8d9-4415-4835-9564-182573ad0a6d,469,68,2023-09-07,Offline
68fb71e9-bf6d-497a-acd2-061ae323f14e,480dda00-ed01-45c2-b483-3b7e7d9151f9,422,221,2020-07-21,Online
f423f0b5-e907-4939-b0dc-17106192bb38,3cac812a-f3e1-440d-8a14-ba5f9c5ecd60,481,279,2021-10-04,Online
a5629bdf-0d2c-4e66-bef4-1ee746a649f3,9903fcda-9c3c-4447-83b8-e9f266fbff28,347,336,2020-12-07,Offline
2b8a6283-c999-4783-bd7f-e68f7a22a120,5e481a5a-b609-47ec-b380-57824dffc169,216,0,2021-08-23,Offline
59151fcf-3eda-4387-921e-718d339a1369,6c1808a7-a0ec-4691-b7d7-fbe85c8b398b,268,79,2022-01-05,Offline
5187d961-5f0a-41c8-8e78-d7e939ecbbcf,f7b2a385-55c6-4c37-bb74-c15674f18283,230,100,2022-12-02,Offline
d702eda4-9dea-4d4f-98f1-fc10346194e6,38acb83a-e346-44f4-a23a-c66d46ab0ea6,362,0,2021-03-27,Online
5c9213e3-b17b-491b-9970-120489eefaae,fa35b2bc-4478-4846-8a02-8cca60067bb1,358,289,2021-06-21,Offline
17b80203-cae0-4cd7-a0f2-62da66b3fd0a,1f1da82b-560e-4399-8664-1ffcd934fe36,268,81,2021-06-22,Online
fa06c651-750a-4fa8-92bc-e316a382e1e5,aaf53c08-96d8-4378-87da-2acde51250a6,281,167,2021-07-03,Online
c18501f3-2e1f-4090-ac14-e4c21da88837,40c4a9f4-9169-49cd-8ce6-6398c97d2db5,181,162,2023-12-22,Offline
ee495901-2dcd-43cc-aaf0-027d85d9dcee,3ebbd18d-1e5b-4ff2-ab7b-9fa601e0b480,415,94,2020-05-23,Online
c882850a-b9ad-44f4-add9-3fb3668e838a,99ed472b-197b-415c-8609-82810d3309a7,117,0,2024-01-02,Offline
99ce18e7-ee5a-4494-9841-d24beaf83aee,34b68374-9388-428e-97db-ca68781eb602,386,81,2020-12-19,Offline
86823ee5-73c7-43f9-9b88-a4e33efae1f3,192757b3-4463-48d4-88ec-6fc473ec43cf,377,0,2023-06-22,Online
f6303fb4-0caa-4b54-863e-c1350cfbb444,2e990a60-453c-40be-b58f-48c1187ea640,382,349,2020-08-14,Online
1ab9d3ea-0c08-4b69-b07b-0bdd86acc882,66ac8e24-ad31-449c-8aa1-83620f887c65,108,0,2023-06-16,Offline
5ca91199-4a67-4883-a10b-17e70bed0e62,f3c5ee43-39be-4727-9d4a-4c623ff6fbe7,458,449,2021-01-03,Offline
8955bbe5-9478-4e18-a0ea-044cff608794,00cc6c15-a185-447d-9083-705050ea4d69,63,5,2022-02-25,Offline
61e161b8-f0cf-45f7-bdc8-9ab2b6acb5cf,17f8ef0e-2753-4744-92ac-d3a6dfabaa0e,316,0,2023-03-29,Online
0d5521e4-0a07-46d3-8e47-2da82f51e211,bfc4fde9-8e0f-4693-a8e4-9cb877625cfc,203,131,2021-09-26,Offline
70300a1d-db7a-4746-b5ed-f53d045570cd,e8cabae3-07ca-4801-af68-1fb2ca1b237d,397,378,2023-03-15,Online
31c758e5-787a-4fc2-b65b-f2ffcefc61b7,6787511f-aa97-4bc3-ab4e-09716d92e19f,149,64,2023-09-17,Online
72f4b0d1-16f6-4240-ad6c-cb594038498f,8155b1c1-d2dd-4efa-ac2a-3305108d3ffd,396,125,2023-07-31,Offline
0f7992cd-f947-4854-b9d2-fea89c82e4de,9a49f324-3fea-4a5e-95e3-678e178e52b1,328,165,2020-06-29,Online
a9b538f4-2caa-4e14-8f63-158147ee0635,40c1ade0-b697-49a4-b9af-94b41ae5e8ea,127,76,2022-05-23,Online
bedd5206-5b53-4cae-a6af-63536d13dad5,c80c61f3-6f58-462e-8caa-23d4423ac603,366,0,2022-09-21,Online
fbd49d6b-d35e-4e12-a2df-a51b4a8e9806,e151faef-82e8-4a4d-b86f-891d9ac882d8,288,0,2023-10-09,Offline
01ee1e6f-8b1e-4d1a-ab1d-41275831aaf6,62082e63-ccf1-44e2-84e9-c5ad28cd0c37,306,97,2022-08-07,Offline
64a8acde-0380-4c75-af65-4f7fb03cb354,a171c629-4132-47ba-ba05-ae27a92726e1,309,0,2024-02-23,Online
99573c04-1759-4c0d-b923-2205a3d264de,f37c14bc-b099-4f55-8d10-576e8fc4df70,262,0,2024-03-03,Online
8b9a434b-c4b0-4c1e-861a-2b25528a3dde,dccd94c4-a3fc-4b59-9a94-f4bd9918a314,56,0,2021-07-16,Online
435ddf28-a0bd-489f-b8d9-6495da90beb7,aa84b6ec-2fb1-4e0a-a622-fa164988f96c,49,0,2024-01-26,Offline
f23c9a85-aa45-4cdb-8212-3f48bfe899fd,69fc46dc-8dd5-4538-9c17-6b0545d1359f,102,0,2023-11-20,Online
e59875a6-dc3b-4162-beaa-9c7b78048feb,70f80900-a7d9-413b-a150-0e16d8a5e665,133,25,2020-12-24,Online
2515b5f6-97c0-4732-961d-237cb4c41bc9,54ae4c01-3252-499f-8903-b919d1f7fcff,47,0,2023-05-04,Offline
3f4e11d2-d7ac-4468-a0ec-86eeede11f44,9dc629d7-1471-4fc7-9586-ed99337e0a3b,336,0,2021-02-22,Online
7574ce51-e94a-42c7-98f4-ecfdadc4074f,148776bf-d084-4d45-b407-15e1b42fccfd,313,0,2022-07-31,Online
2b13c38e-3712-4c45-a684-d0cd2ffb74c1,34b68374-9388-428e-97db-ca68781eb602,258,0,2021-05-11,Online
d12362d8-f0b6-422a-9992-315566cf09d9,20b7129a-b275-4561-94bd-4f8e96e625e4,291,218,2023-05-31,Online
fe37d573-d468-4c8f-a69c-4b7a56d9b096,b411e648-c51f-4a37-abd0-e480a49d6fd4,436,0,2024-04-22,Offline
ab4db869-23f2-453d-8b8e-c65107bf3f5f,55af0bbc-c6c1-416c-b3db-a7a6592a28ae,319,0,2021-08-06,Offline
3fc2dd04-702b-4239-9184-233ced93186e,9eac514d-36ae-47fd-8ddc-d24f0875c930,258,163,2024-02-26,Online
117e1192-8ec9-4574-8ecb-adaf4a7fb915,ac70c493-879a-471f-a6cb-bfce67f9752a,13,0,2021-07-16,Online
56cd407c-72df-4a6a-ad9c-1f9561b190c8,4808857c-8dfa-4f2a-bae3-34840785d4d0,345,0,2021-09-25,Offline
8fb10c3a-46ea-41c7-8b8a-f67c99367476,fe347034-6b27-4a8d-8195-b05c4dad605a,202,0,2023-02-09,Online
6ff0eb1b-d00a-4436-870b-11269ee87802,1c6aaa78-d66d-42ec-946b-ec0d68049952,490,150,2020-07-02,Online
cd355915-ead5-43fb-92a3-f94128d39b3b,853946c8-dcdf-4e0c-8fc1-3e3a15592718,141,55,2020-04-30,Offline
6e300b22-c263-427f-84d5-37e5a66938fc,25eb0447-655d-46b8-b704-4b448e5856ce,477,37,2020-08-17,Offline
827ce604-408a-4d35-bbb0-46856407340c,853946c8-dcdf-4e0c-8fc1-3e3a15592718,165,0,2021-08-21,Offline
e97447b5-d6da-4e1c-99e2-65e01c0bf177,1a91f473-6bd2-48fb-9ad9-5247d13d4ad0,330,29,2020-07-11,Online
075e3544-25b0-40e2-8126-9606e04dc393,1f1da82b-560e-4399-8664-1ffcd934fe36,257,0,2020-12-20,Online
8344a572-1139-4b39-837a-0ba9675647e4,1dc8a09a-04c8-47c7-8bc7-280af176be95,442,0,2020-10-16,Online
06c91268-001e-43f2-a4a8-4375e3ec7b5d,b317d20c-cee2-4443-a572-3eb76077fb50,346,0,2023-03-13,Online
23d317fb-4906-44be-b252-22f154185a0c,3ab512cb-42e8-4b81-b089-df338b9efbba,154,0,2022-08-25,Online
43dc4e2c-fdd5-4c73-9701-3728a2664aa7,a3eb6ba6-b1ea-420c-8d60-485a4d068137,95,14,2021-10-18,Online
ee350124-5e19-4729-90a5-b8e5fdbf5aab,3ab512cb-42e8-4b81-b089-df338b9efbba,22,0,2022-04-21,Offline
5aae13e4-bd53-4031-83b3-1c01cdbf02f8,5fd531bb-1fed-4483-89d6-4abcafe9b969,367,0,2020-11-20,Offline
6602e3f9-11b9-47e6-bb65-1b9ccd5f0173,1b426270-aade-4433-9994-180bc4c63474,105,91,2020-11-23,Online
c2f194ed-f5ca-41ff-88c0-dd930a3b5431,b66a3d96-cc33-4ec5-b0bc-7fab19b199f8,194,0,2022-04-14,Online
437d3aad-a5aa-405d-99f9-0087ee457f32,55af0bbc-c6c1-416c-b3db-a7a6592a28ae,55,0,2023-11-26,Offline
175a1aff-f997-472c-8fa4-71552fd8f23e,6275100f-eff9-41bc-821f-42ef0b0c05f8,249,144,2022-07-19,Offline
958b72d5-313b-4c70-aa66-9f67f0c3b3d4,43648b98-137e-4803-a2c2-b77d5b514855,94,0,2022-10-06,Offline
45d85e41-5830-4ac4-a671-edc4af07ba30,0b85cec2-e859-4d1c-a714-34f11ee634c1,262,0,2023-07-30,Online
2b6d31e9-814a-4308-9510-dc8ee899a202,1ec195ce-6c5f-4462-9cc2-f9dbb9162a17,215,0,2022-10-22,Offline
43634c88-9ea8-41d1-b0cb-d643765b73c6,b3d3c34e-6b4f-4dd1-9356-40d7f3ef8ca0,482,239,2020-05-26,Online
c9644ece-6ca2-4fda-ae13-e3aff87b74f9,3ab512cb-42e8-4b81-b089-df338b9efbba,497,0,2023-08-05,Offline
28beed38-3bc7-4e78-b7f9-25d38bfda913,78147d4c-3895-4408-b9bc-af2777b04656,59,0,2022-11-30,Offline
d025b2de-ad72-4de4-9c63-a11d6d1ec36f,f7e858b9-73b2-448f-a338-bfb784c3d7ac,457,0,2022-08-18,Offline
c97fa31c-2b7b-4bd2-8aba-88ae89b9efaa,c304d182-c3ad-4d02-9dd2-41a1b8687584,129,0,2020-10-16,Online
e945c0ac-180c-41a2-9f8d-3788c553c0e9,8155b1c1-d2dd-4efa-ac2a-3305108d3ffd,324,293,2021-11-15,Offline
411fcb10-5648-4796-a15f-50a54025cefa,58f48420-2f05-4dda-848c-16568b5e2fab,361,0,2024-02-02,Online
aa1146c0-a7b6-4187-b2c1-17dfa0f18c56,b5307089-758d-400a-9a2e-8b52d3afeaff,154,3,2022-06-18,Online
9ebea738-4452-497f-805e-7d303997b1e4,3146892b-c0c0-424f-8cd9-29035bb39ef5,49,38,2022-01-22,Online
9d282498-9669-46a4-8312-afe5e748d5c9,38ca6f40-30e4-48d7-9714-01131f289ca1,41,0,2021-11-17,Offline
aa5d3779-318f-4e57-84f5-ccc595e5710b,92b9173f-0837-4fac-b4e0-a3914b29398a,417,0,2023-10-15,Offline
20316cd2-c1ac-4ea7-8666-132c0e46324e,b2ab3802-67bb-4915-9a4d-9873cbd23ca4,266,0,2023-07-26,Offline
e3b2ac65-a507-408b-896c-d21fa40fc6bb,6c6143c7-e702-4108-9094-141257675ba8,221,125,2023-05-05,Online
31d53fbc-8150-4ea9-b188-c896df002c6e,94aad965-9cc1-4731-a895-feaba65a806c,410,254,2023-10-23,Offline
2bbbe4c6-c3a6-4eb4-8f64-bf56a6a55400,e772a4ad-1782-4ab8-a260-8702985f09b3,322,0,2023-12-16,Online
5dc0fa96-d07a-451f-b670-6a181e5dee63,836c76ec-5c61-4a3a-ad9d-e571f882a0cc,296,0,2023-09-22,Offline
6591dec7-3ea2-4abd-b79c-b360fe196a73,81190c0a-ed19-42ac-9094-acf33950893d,211,69,2024-01-09,Online
59c1e2b1-ba90-40f1-a85e-2752a5782995,b48c3a7c-0cc1-40af-8182-1e9102bf749b,183,0,2021-04-18,Offline
8d03c2fd-6d05-46cc-a31f-44f77ec38cde,85c7da8b-adab-42f0-80e3-965d127016fc,377,0,2020-07-23,Online
1e7d128a-813e-445f-854b-5195ed916369,58f48420-2f05-4dda-848c-16568b5e2fab,236,42,2023-01-22,Offline
ebfee25e-6d9f-4531-ba20-2bd43d94f577,75afdef7-c0c9-45fe-b807-67523f78444c,134,0,2023-08-29,Online
999481f4-1891-4771-8c41-da8a75d9d1d2,93edca2b-9ae3-4eed-b6bd-2745c7318767,70,0,2021-12-12,Online
0c72a7cc-852e-44b9-82ef-a992b910f734,9903fcda-9c3c-4447-83b8-e9f266fbff28,194,0,2021-10-20,Online
1e68da45-392e-4620-9322-1d63b2e37f82,63b97a59-a59d-4435-b79b-ffc23ccd5406,42,12,2020-11-16,Offline
811d40a8-48c7-41d0-9a12-34e37a0d4e9d,3cd6991b-b4e9-468b-af4b-bcb1571e96fe,468,100,2023-08-03,Online
191ea8c9-0f80-48ef-becc-7ffc5aa0d192,5f0725ef-173a-4b3e-b816-825d1786c280,47,0,2022-07-20,Online
965cee6a-ddd1-4cd9-8808-3e08bcd1b3c3,0439b50f-e3a0-455d-bb99-e4ed685e71aa,101,0,2020-05-11,Offline
2434aa19-bf40-4ab5-abe1-1042b10ef165,49df561a-bf34-491c-9985-9a8c0c29eb87,42,4,2023-10-07,Offline
5979b6f1-3fc2-4fc2-9253-47e91ba3110b,777e6ae8-4c1c-4320-b31a-1fbf7e7a6421,448,0,2021-01-29,Online
279e48b4-547b-4672-840f-4bf4a80a13c7,e7b958b6-1ef7-4b76-879a-20de4b716828,245,12,2020-10-24,Offline
98f32887-18e4-4e13-bfdc-8dd169c0b978,ca36f413-6333-46c3-9856-8b43a74f2c9d,490,415,2022-06-13,Offline
598f0c1e-c249-45f1-85c2-4e79c5599399,4808857c-8dfa-4f2a-bae3-34840785d4d0,477,261,2022-05-17,Online
53353430-2173-497a-8461-9c7366d7415c,d172b004-120d-44d1-a8f0-09902b384987,332,0,2022-01-28,Offline
ab55a143-7f6f-4cfe-b689-534233f6f91b,b3d3c34e-6b4f-4dd1-9356-40d7f3ef8ca0,434,28,2020-06-23,Online
c199edf2-0839-4ce9-9e11-b9cae71c99d0,129c7f7d-1824-4e0c-a239-ddb3af6f9519,167,162,2021-07-15,Online
f3883646-79b2-48ad-b767-6238cb841d74,802c5c6a-bbe6-4646-bc30-4765ffba879b,491,0,2020-05-11,Online
f5a508ec-bdeb-425a-87e2-9fbcdcb9a9c4,01ab7194-7e3d-4e8e-8b53-b5bfbe752f03,477,0,2023-01-27,Offline
